originalid,originaltraitname,originaltraitdef,standardisedtraitname,standardisedtraitdef,originaltraitvalue,originaltraitunit,originalerrorpos,originalerrorneg,originalerrorunit,standardisedtraitvalue,standardisedtraitunit,interactor1,interactor1stage,interactor1sex,interactor1temp,interactor1tempunit,interactor1growthtemp,interactor1growthtempunit,interactor1acctemp,interactor1acctempunit,interactor1acctempnotes,interactor1acctime,interactor1acctimeunit,interactor1acctimenotes,coordinatetype,latitude,longitude,figuretable,interactor1size,interactor1sizeunit,interactor1sizetype,citation,doi,notes,submittedby,contributoremail,,,,
MKS0972,body size,mean wet mass,,,0.8,mg,0.08,0.08,sem,,,Orchesella cincta,,,16,Celsius,,,,,,,,,decimal,52.516667,5.716667,table 1,,,,Lavy and Verhoef 1996. Effects of food quality on growth and body composition of the collembolan Orchesella cincta. Physiological Entomology 21:1,10.1111/j.1365-3032.1996.tb00836.x,grown under 6.2% dietary nitrogen concentration,Paul Huxley,phuxley@vt.edu,,,,
TS16d,metabolic rate (resting),mean O2 consumption rate,,,0.048,mL h-1,,,,,,Pachydiplax longipennis,adult,male,15,Celsius,,,,,,,,,decimal,30,-82,table 1,0.2,g,mean wet mass,May. 1978. Energy metabolism of dragonflies (Odonata: Anisoptera) at rest and during endothermic warm up. J. exp. Biol. 83.,10.1242/jeb.83.1.79,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS16d,metabolic rate (resting),mean O2 consumption rate,,,0.079,mL h-1,,,,,,Pachydiplax longipennis,adult,both,20,Celsius,,,,,,,,,decimal,30,-82,table 1,0.186,g,mean wet mass,May. 1978. Energy metabolism of dragonflies (Odonata: Anisoptera) at rest and during endothermic warm up. J. exp. Biol. 83.,10.1242/jeb.83.1.79,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS16d,metabolic rate (resting),mean O2 consumption rate,,,0.14,mL h-1,,,,,,Pachydiplax longipennis,adult,both,25,Celsius,,,,,,,,,decimal,30,-82,table 1,0.2,g,mean wet mass,May. 1978. Energy metabolism of dragonflies (Odonata: Anisoptera) at rest and during endothermic warm up. J. exp. Biol. 83.,10.1242/jeb.83.1.79,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS16d,metabolic rate (resting),mean O2 consumption rate,,,0.18,mL h-1,,,,,,Pachydiplax longipennis,adult,both,30,Celsius,,,,,,,,,decimal,30,-82,table 1,0.19,g,mean wet mass,May. 1978. Energy metabolism of dragonflies (Odonata: Anisoptera) at rest and during endothermic warm up. J. exp. Biol. 83.,10.1242/jeb.83.1.79,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS16d,metabolic rate (resting),mean O2 consumption rate,,,0.27,mL h-1,,,,,,Pachydiplax longipennis,adult,both,35,Celsius,,,,,,,,,decimal,30,-82,table 1,0.187,g,mean wet mass,May. 1978. Energy metabolism of dragonflies (Odonata: Anisoptera) at rest and during endothermic warm up. J. exp. Biol. 83.,10.1242/jeb.83.1.79,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS16d,metabolic rate (resting),mean O2 consumption rate,,,0.43,mL h-1,,,,,,Pachydiplax longipennis,adult,both,40,Celsius,,,,,,,,,decimal,30,-82,table 1,0.192,g,mean wet mass,May. 1978. Energy metabolism of dragonflies (Odonata: Anisoptera) at rest and during endothermic warm up. J. exp. Biol. 83.,10.1242/jeb.83.1.79,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS21b,metabolic rate (resting),mean CO2 production rate,,,0.515,uL h-1,0.081,0.081,se,,,Palirhoeus eatoni,adult,,0,Celsius,,,5,Celsius,plus minus 1 degrees Celsius,48,hours,48 hours maximum. Starved for 24 hours before testing,decimal,-46.88,37.75,table 2,5.7,mg,mean wet mass,Klok and Chown. 2005. Temperature and body mass related variation in cyclic gas exchange characteristics and metabolic rate of seven weevil species: Broader implications. Journal of Insect Physiology. 51.,10.1016/j.jinsphys.2005.03.007,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS21b,metabolic rate (resting),mean CO2 production rate,,,0.565,uL h-1,0.046,0.046,se,,,Palirhoeus eatoni,adult,,5,Celsius,,,5,Celsius,plus minus 1 degrees Celsius,48,hours,48 hours maximum. Starved for 24 hours before testing,decimal,-46.88,37.75,table 2,5.4,mg,mean wet mass,Klok and Chown. 2005. Temperature and body mass related variation in cyclic gas exchange characteristics and metabolic rate of seven weevil species: Broader implications. Journal of Insect Physiology. 51.,10.1016/j.jinsphys.2005.03.007,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS21b,metabolic rate (resting),mean CO2 production rate,,,0.931,uL h-1,0.109,0.109,se,,,Palirhoeus eatoni,adult,,10,Celsius,,,5,Celsius,plus minus 1 degrees Celsius,48,hours,48 hours maximum. Starved for 24 hours before testing,decimal,-46.88,37.75,table 2,6.9,mg,mean wet mass,Klok and Chown. 2005. Temperature and body mass related variation in cyclic gas exchange characteristics and metabolic rate of seven weevil species: Broader implications. Journal of Insect Physiology. 51.,10.1016/j.jinsphys.2005.03.007,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS21b,metabolic rate (resting),mean CO2 production rate,,,1.811,uL h-1,,,,,,Palirhoeus eatoni,adult,,15,Celsius,,,5,Celsius,plus minus 1 degrees Celsius,48,hours,48 hours maximum. Starved for 24 hours before testing,decimal,-46.88,37.75,table 2,6.7,mg,mean wet mass,Klok and Chown. 2005. Temperature and body mass related variation in cyclic gas exchange characteristics and metabolic rate of seven weevil species: Broader implications. Journal of Insect Physiology. 51.,10.1016/j.jinsphys.2005.03.007,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS16,metabolic rate (resting),mean O2 consumption rate,,,0.42,mL h-1,,,,,,Pantala flavescens,adult,,30,Celsius,,,,,,,,,decimal,30,-82,table 1,0.339,g,mean wet mass,May. 1978. Energy metabolism of dragonflies (Odonata: Anisoptera) at rest and during endothermic warm up. J. exp. Biol. 83.,10.1242/jeb.83.1.79,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
KT907,metabolic rate,mean oxygen uptake rate,,,0.44,ml O2 g-1 h-1,0.0257,0.0257,se,,,Paractora dreuxi,adult,,5,Celsius,ambient outdoor temp,,,,,,,,decimal,46.54,37.45,table 1,,,,Chown 1997. Thermal sensitivity of oxygen uptake of Diptera from sub-Antarctic South Georgia and Marion Island. Polar Biol 17:1,10.1007/s003000050108,not stated whether metabolic rates are standard (resting) or active,Kate Griffin,kate.griffin21@imperial.ac.uk,,,,
KT907,metabolic rate,mean oxygen uptake rate,,,0.688,ml O2 g-1 h-1,0.037,0.037,se,,,Paractora dreuxi,adult,,10,Celsius,ambient outdoor temp,,,,,,,,decimal,46.54,37.45,table 1,,,,Chown 1997. Thermal sensitivity of oxygen uptake of Diptera from sub-Antarctic South Georgia and Marion Island. Polar Biol 17:1,10.1007/s003000050108,not stated whether metabolic rates are standard (resting) or active,Kate Griffin,kate.griffin21@imperial.ac.uk,,,,
KT907,metabolic rate,mean oxygen uptake rate,,,1.123,ml O2 g-1 h-1,0.047,0.047,se,,,Paractora dreuxi,adult,,15,Celsius,ambient outdoor temp,,,,,,,,decimal,46.54,37.45,table 1,,,,Chown 1997. Thermal sensitivity of oxygen uptake of Diptera from sub-Antarctic South Georgia and Marion Island. Polar Biol 17:1,10.1007/s003000050108,not stated whether metabolic rates are standard (resting) or active,Kate Griffin,kate.griffin21@imperial.ac.uk,,,,
KT907,metabolic rate,mean oxygen uptake rate,,,1.26,ml O2 g-1 h-1,0.043,0.043,se,,,Paractora dreuxi,adult,,20,Celsius,ambient outdoor temp,,,,,,,,decimal,46.54,37.45,table 1,,,,Chown 1997. Thermal sensitivity of oxygen uptake of Diptera from sub-Antarctic South Georgia and Marion Island. Polar Biol 17:1,10.1007/s003000050108,not stated whether metabolic rates are standard (resting) or active,Kate Griffin,kate.griffin21@imperial.ac.uk,,,,
KT907,metabolic rate,mean oxygen uptake rate,,,2.255,ml O2 g-1 h-1,0.074,0.074,se,,,Paractora dreuxi,adult,,25,Celsius,ambient outdoor temp,,,,,,,,decimal,46.54,37.45,table 1,,,,Chown 1997. Thermal sensitivity of oxygen uptake of Diptera from sub-Antarctic South Georgia and Marion Island. Polar Biol 17:1,10.1007/s003000050108,not stated whether metabolic rates are standard (resting) or active,Kate Griffin,kate.griffin21@imperial.ac.uk,,,,
KT907,metabolic rate,mean oxygen uptake rate,,,4.073,ml O2 g-1 h-1,0.21,0.21,se,,,Paractora dreuxi,adult,,30,Celsius,ambient outdoor temp,,,,,,,,decimal,46.54,37.45,table 1,,,,Chown 1997. Thermal sensitivity of oxygen uptake of Diptera from sub-Antarctic South Georgia and Marion Island. Polar Biol 17:1,10.1007/s003000050108,not stated whether metabolic rates are standard (resting) or active,Kate Griffin,kate.griffin21@imperial.ac.uk,,,,
PHX1717111,body size,mean wet mass,,,12.2375,mg,0.8395,0.8395,se,,,Paractora dreuxi,adult,,,,,,,,,,,,decimal,46.54,37.45,table 3,,,,Mercer et al. 2001. Invertebrate body sizes from Marion Island. Antarctic Science 13:2,10.1017/S0954102001000219,,Paul Huxley,phuxley@vt.edu,,,,
PHX1771,body size,mean wet mass,,,19.17,mg,,,,,,Paractora dreuxi,,,,,,,,,,,,,decimal,46.54,37.45,appendix 1b,,,,Chown 1997. Thermal sensitivity of oxygen uptake of Diptera from sub-Antarctic South Georgia and Marion Island. Polar Biol 17:1,10.1007/s003000050108,,Paul Huxley,phuxley@vt.edu,,,,
KT907,metabolic rate,mean oxygen uptake rate,,,0.375,ml O2 g-1 h-1,0.022,0.022,se,,,Paractora trichosterna,adult,,2,Celsius,ambient outdoor temp,,,,,,,,decimal,46.54,37.45,table 1,13.26,mg,mean wet mass,Chown 1997. Thermal sensitivity of oxygen uptake of Diptera from sub-Antarctic South Georgia and Marion Island. Polar Biol 17:1,10.1007/s003000050108,not stated whether metabolic rates are standard (resting) or active. mean wet mass taken from appendix 1b,Kate Griffin,kate.griffin21@imperial.ac.uk,,,,
KT907,metabolic rate,mean oxygen uptake rate,,,0.544,ml O2 g-1 h-1,0.033,0.033,se,,,Paractora trichosterna,adult,,5,Celsius,ambient outdoor temp,,,,,,,,decimal,46.54,37.45,table 1,13.26,mg,mean wet mass,Chown 1997. Thermal sensitivity of oxygen uptake of Diptera from sub-Antarctic South Georgia and Marion Island. Polar Biol 17:1,10.1007/s003000050108,not stated whether metabolic rates are standard (resting) or active. mean wet mass taken from appendix 1b,Kate Griffin,kate.griffin21@imperial.ac.uk,,,,
KT907,metabolic rate,mean oxygen uptake rate,,,0.739,ml O2 g-1 h-1,0.053,0.053,se,,,Paractora trichosterna,adult,,10,Celsius,ambient outdoor temp,,,,,,,,decimal,46.54,37.45,table 1,13.26,mg,mean wet mass,Chown 1997. Thermal sensitivity of oxygen uptake of Diptera from sub-Antarctic South Georgia and Marion Island. Polar Biol 17:1,10.1007/s003000050108,not stated whether metabolic rates are standard (resting) or active. mean wet mass taken from appendix 1b,Kate Griffin,kate.griffin21@imperial.ac.uk,,,,
KT907,metabolic rate,mean oxygen uptake rate,,,1.033,ml O2 g-1 h-1,0.058,0.058,se,,,Paractora trichosterna,adult,,15,Celsius,ambient outdoor temp,,,,,,,,decimal,46.54,37.45,table 1,13.26,mg,mean wet mass,Chown 1997. Thermal sensitivity of oxygen uptake of Diptera from sub-Antarctic South Georgia and Marion Island. Polar Biol 17:1,10.1007/s003000050108,not stated whether metabolic rates are standard (resting) or active. mean wet mass taken from appendix 1b,Kate Griffin,kate.griffin21@imperial.ac.uk,,,,
KT907,metabolic rate,mean oxygen uptake rate,,,2.153,ml O2 g-1 h-1,0.11,0.11,se,,,Paractora trichosterna,adult,,20,Celsius,ambient outdoor temp,,,,,,,,decimal,46.54,37.45,table 1,13.26,mg,mean wet mass,Chown 1997. Thermal sensitivity of oxygen uptake of Diptera from sub-Antarctic South Georgia and Marion Island. Polar Biol 17:1,10.1007/s003000050108,not stated whether metabolic rates are standard (resting) or active. mean wet mass taken from appendix 1b,Kate Griffin,kate.griffin21@imperial.ac.uk,,,,
KT907,metabolic rate,mean oxygen uptake rate,,,3.493,ml O2 g-1 h-1,0.17,0.17,se,,,Paractora trichosterna,adult,,25,Celsius,ambient outdoor temp,,,,,,,,decimal,46.54,37.45,table 1,13.26,mg,mean wet mass,Chown 1997. Thermal sensitivity of oxygen uptake of Diptera from sub-Antarctic South Georgia and Marion Island. Polar Biol 17:1,10.1007/s003000050108,not stated whether metabolic rates are standard (resting) or active. mean wet mass taken from appendix 1b,Kate Griffin,kate.griffin21@imperial.ac.uk,,,,
TS16,metabolic rate (resting),mean O2 consumption rate,,,0.083,mL h-1,,,,,,Perithemis tenera,adult,male,30,Celsius,,,,,,,,,decimal,30,-82,table 1,0.061,g,mean wet mass,May. 1978. Energy metabolism of dragonflies (Odonata: Anisoptera) at rest and during endothermic warm up. J. exp. Biol. 83.,10.1242/jeb.83.1.79,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
MKS09711,body size,mean wet mass,,,10,ug,,,,,,Platynothrus peltifer,,,,,,,,,,,,,,,,figure 1,,,,Sustr and Stary 1998. Digestive enzymes in oribatid mites: Impact of Factors,test,source appears to be from a conference called Soil zoological problems in central Europe (1997),Paul Huxley,phuxley@vt.edu,,,,
TS13,metabolic rate (resting),individual-level O2 consumption rate,,,0.05,mL g-1 h-1,,,,,,Pleocoma australis,adult,male,5,Celsius,,,5,Celsius,,,,,decimal,33.8,-116.7,figure 5,1.06,g,mean wet mass,Morgan. 1987. Temperature Regulation Energy Metabolism and Mate-Searching in Rain Beetles (Pleocoma Spp.) Winter-Active Endothermic Scarabs (Coleoptera). Experimental Biology. 128:1.,10.1242/jeb.128.1.107,log scale for oxygen consumption,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS13,metabolic rate (resting),individual-level O2 consumption rate,,,0.06,mL g-1 h-1,,,,,,Pleocoma australis,adult,male,5,Celsius,,,5,Celsius,,,,,decimal,33.8,-116.7,figure 5,1.06,g,mean wet mass,Morgan. 1987. Temperature Regulation Energy Metabolism and Mate-Searching in Rain Beetles (Pleocoma Spp.) Winter-Active Endothermic Scarabs (Coleoptera). Experimental Biology. 128:1.,10.1242/jeb.128.1.107,log scale for oxygen consumption,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS13,metabolic rate (resting),individual-level O2 consumption rate,,,0.06,mL g-1 h-1,,,,,,Pleocoma australis,adult,male,5,Celsius,,,5,Celsius,,,,,decimal,33.8,-116.7,figure 5,1.06,g,mean wet mass,Morgan. 1987. Temperature Regulation Energy Metabolism and Mate-Searching in Rain Beetles (Pleocoma Spp.) Winter-Active Endothermic Scarabs (Coleoptera). Experimental Biology. 128:1.,10.1242/jeb.128.1.107,log scale for oxygen consumption,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS13,metabolic rate (resting),individual-level O2 consumption rate,,,0.06,mL g-1 h-1,,,,,,Pleocoma australis,adult,male,5,Celsius,,,5,Celsius,,,,,decimal,33.8,-116.7,figure 5,1.06,g,mean wet mass,Morgan. 1987. Temperature Regulation Energy Metabolism and Mate-Searching in Rain Beetles (Pleocoma Spp.) Winter-Active Endothermic Scarabs (Coleoptera). Experimental Biology. 128:1.,10.1242/jeb.128.1.107,log scale for oxygen consumption,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS13,metabolic rate (resting),individual-level O2 consumption rate,,,0.07,mL g-1 h-1,,,,,,Pleocoma australis,adult,male,5,Celsius,,,5,Celsius,,,,,decimal,33.8,-116.7,figure 5,1.06,g,mean wet mass,Morgan. 1987. Temperature Regulation Energy Metabolism and Mate-Searching in Rain Beetles (Pleocoma Spp.) Winter-Active Endothermic Scarabs (Coleoptera). Experimental Biology. 128:1.,10.1242/jeb.128.1.107,log scale for oxygen consumption,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS13,metabolic rate (resting),individual-level O2 consumption rate,,,0.07,mL g-1 h-1,,,,,,Pleocoma australis,adult,male,5,Celsius,,,5,Celsius,,,,,decimal,33.8,-116.7,figure 5,1.06,g,mean wet mass,Morgan. 1987. Temperature Regulation Energy Metabolism and Mate-Searching in Rain Beetles (Pleocoma Spp.) Winter-Active Endothermic Scarabs (Coleoptera). Experimental Biology. 128:1.,10.1242/jeb.128.1.107,log scale for oxygen consumption,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS13,metabolic rate (resting),individual-level O2 consumption rate,,,0.06,mL g-1 h-1,,,,,,Pleocoma australis,adult,male,5,Celsius,,,5,Celsius,,,,,decimal,33.8,-116.7,figure 5,1.06,g,mean wet mass,Morgan. 1987. Temperature Regulation Energy Metabolism and Mate-Searching in Rain Beetles (Pleocoma Spp.) Winter-Active Endothermic Scarabs (Coleoptera). Experimental Biology. 128:1.,10.1242/jeb.128.1.107,log scale for oxygen consumption,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS13,metabolic rate (resting),individual-level O2 consumption rate,,,0.06,mL g-1 h-1,,,,,,Pleocoma australis,adult,male,5,Celsius,,,5,Celsius,,,,,decimal,33.8,-116.7,figure 5,1.06,g,mean wet mass,Morgan. 1987. Temperature Regulation Energy Metabolism and Mate-Searching in Rain Beetles (Pleocoma Spp.) Winter-Active Endothermic Scarabs (Coleoptera). Experimental Biology. 128:1.,10.1242/jeb.128.1.107,log scale for oxygen consumption,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS13,metabolic rate (resting),individual-level O2 consumption rate,,,0.07,mL g-1 h-1,,,,,,Pleocoma australis,adult,male,5,Celsius,,,5,Celsius,,,,,decimal,33.8,-116.7,figure 5,1.06,g,mean wet mass,Morgan. 1987. Temperature Regulation Energy Metabolism and Mate-Searching in Rain Beetles (Pleocoma Spp.) Winter-Active Endothermic Scarabs (Coleoptera). Experimental Biology. 128:1.,10.1242/jeb.128.1.107,log scale for oxygen consumption,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS13,metabolic rate (resting),individual-level O2 consumption rate,,,0.07,mL g-1 h-1,,,,,,Pleocoma australis,adult,male,5,Celsius,,,5,Celsius,,,,,decimal,33.8,-116.7,figure 5,1.06,g,mean wet mass,Morgan. 1987. Temperature Regulation Energy Metabolism and Mate-Searching in Rain Beetles (Pleocoma Spp.) Winter-Active Endothermic Scarabs (Coleoptera). Experimental Biology. 128:1.,10.1242/jeb.128.1.107,log scale for oxygen consumption,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS13,metabolic rate (resting),individual-level O2 consumption rate,,,0.07,mL g-1 h-1,,,,,,Pleocoma australis,adult,male,5,Celsius,,,5,Celsius,,,,,decimal,33.8,-116.7,figure 5,1.06,g,mean wet mass,Morgan. 1987. Temperature Regulation Energy Metabolism and Mate-Searching in Rain Beetles (Pleocoma Spp.) Winter-Active Endothermic Scarabs (Coleoptera). Experimental Biology. 128:1.,10.1242/jeb.128.1.107,log scale for oxygen consumption,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS13,metabolic rate (resting),individual-level O2 consumption rate,,,0.08,mL g-1 h-1,,,,,,Pleocoma australis,adult,male,5,Celsius,,,5,Celsius,,,,,decimal,33.8,-116.7,figure 5,1.06,g,mean wet mass,Morgan. 1987. Temperature Regulation Energy Metabolism and Mate-Searching in Rain Beetles (Pleocoma Spp.) Winter-Active Endothermic Scarabs (Coleoptera). Experimental Biology. 128:1.,10.1242/jeb.128.1.107,log scale for oxygen consumption,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS13,metabolic rate (resting),individual-level O2 consumption rate,,,0.08,mL g-1 h-1,,,,,,Pleocoma australis,adult,male,5,Celsius,,,5,Celsius,,,,,decimal,33.8,-116.7,figure 5,1.06,g,mean wet mass,Morgan. 1987. Temperature Regulation Energy Metabolism and Mate-Searching in Rain Beetles (Pleocoma Spp.) Winter-Active Endothermic Scarabs (Coleoptera). Experimental Biology. 128:1.,10.1242/jeb.128.1.107,log scale for oxygen consumption,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS13,metabolic rate (resting),individual-level O2 consumption rate,,,0.09,mL g-1 h-1,,,,,,Pleocoma australis,adult,male,5,Celsius,,,5,Celsius,,,,,decimal,33.8,-116.7,figure 5,1.06,g,mean wet mass,Morgan. 1987. Temperature Regulation Energy Metabolism and Mate-Searching in Rain Beetles (Pleocoma Spp.) Winter-Active Endothermic Scarabs (Coleoptera). Experimental Biology. 128:1.,10.1242/jeb.128.1.107,log scale for oxygen consumption,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS13,metabolic rate (resting),individual-level O2 consumption rate,,,0.09,mL g-1 h-1,,,,,,Pleocoma australis,adult,male,5,Celsius,,,5,Celsius,,,,,decimal,33.8,-116.7,figure 5,1.06,g,mean wet mass,Morgan. 1987. Temperature Regulation Energy Metabolism and Mate-Searching in Rain Beetles (Pleocoma Spp.) Winter-Active Endothermic Scarabs (Coleoptera). Experimental Biology. 128:1.,10.1242/jeb.128.1.107,log scale for oxygen consumption,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS13,metabolic rate (resting),individual-level O2 consumption rate,,,0.09,mL g-1 h-1,,,,,,Pleocoma australis,adult,male,5,Celsius,,,5,Celsius,,,,,decimal,33.8,-116.7,figure 5,1.06,g,mean wet mass,Morgan. 1987. Temperature Regulation Energy Metabolism and Mate-Searching in Rain Beetles (Pleocoma Spp.) Winter-Active Endothermic Scarabs (Coleoptera). Experimental Biology. 128:1.,10.1242/jeb.128.1.107,log scale for oxygen consumption,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS13,metabolic rate (resting),individual-level O2 consumption rate,,,0.09,mL g-1 h-1,,,,,,Pleocoma australis,adult,male,5,Celsius,,,5,Celsius,,,,,decimal,33.8,-116.7,figure 5,1.06,g,mean wet mass,Morgan. 1987. Temperature Regulation Energy Metabolism and Mate-Searching in Rain Beetles (Pleocoma Spp.) Winter-Active Endothermic Scarabs (Coleoptera). Experimental Biology. 128:1.,10.1242/jeb.128.1.107,log scale for oxygen consumption,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS13,metabolic rate (resting),individual-level O2 consumption rate,,,0.1,mL g-1 h-1,,,,,,Pleocoma australis,adult,male,5,Celsius,,,5,Celsius,,,,,decimal,33.8,-116.7,figure 5,1.06,g,mean wet mass,Morgan. 1987. Temperature Regulation Energy Metabolism and Mate-Searching in Rain Beetles (Pleocoma Spp.) Winter-Active Endothermic Scarabs (Coleoptera). Experimental Biology. 128:1.,10.1242/jeb.128.1.107,log scale for oxygen consumption,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS13,metabolic rate (resting),individual-level O2 consumption rate,,,0.1,mL g-1 h-1,,,,,,Pleocoma australis,adult,male,5,Celsius,,,5,Celsius,,,,,decimal,33.8,-116.7,figure 5,1.06,g,mean wet mass,Morgan. 1987. Temperature Regulation Energy Metabolism and Mate-Searching in Rain Beetles (Pleocoma Spp.) Winter-Active Endothermic Scarabs (Coleoptera). Experimental Biology. 128:1.,10.1242/jeb.128.1.107,log scale for oxygen consumption,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS13,metabolic rate (resting),individual-level O2 consumption rate,,,0.11,mL g-1 h-1,,,,,,Pleocoma australis,adult,male,5,Celsius,,,5,Celsius,,,,,decimal,33.8,-116.7,figure 5,1.06,g,mean wet mass,Morgan. 1987. Temperature Regulation Energy Metabolism and Mate-Searching in Rain Beetles (Pleocoma Spp.) Winter-Active Endothermic Scarabs (Coleoptera). Experimental Biology. 128:1.,10.1242/jeb.128.1.107,log scale for oxygen consumption,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS13,metabolic rate (resting),individual-level O2 consumption rate,,,0.12,mL g-1 h-1,,,,,,Pleocoma australis,adult,male,5,Celsius,,,5,Celsius,,,,,decimal,33.8,-116.7,figure 5,1.06,g,mean wet mass,Morgan. 1987. Temperature Regulation Energy Metabolism and Mate-Searching in Rain Beetles (Pleocoma Spp.) Winter-Active Endothermic Scarabs (Coleoptera). Experimental Biology. 128:1.,10.1242/jeb.128.1.107,log scale for oxygen consumption,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS13,metabolic rate (resting),individual-level O2 consumption rate,,,0.12,mL g-1 h-1,,,,,,Pleocoma australis,adult,male,5,Celsius,,,5,Celsius,,,,,decimal,33.8,-116.7,figure 5,1.06,g,mean wet mass,Morgan. 1987. Temperature Regulation Energy Metabolism and Mate-Searching in Rain Beetles (Pleocoma Spp.) Winter-Active Endothermic Scarabs (Coleoptera). Experimental Biology. 128:1.,10.1242/jeb.128.1.107,log scale for oxygen consumption,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS13,metabolic rate (resting),individual-level O2 consumption rate,,,0.13,mL g-1 h-1,,,,,,Pleocoma australis,adult,male,5,Celsius,,,5,Celsius,,,,,decimal,33.8,-116.7,figure 5,1.06,g,mean wet mass,Morgan. 1987. Temperature Regulation Energy Metabolism and Mate-Searching in Rain Beetles (Pleocoma Spp.) Winter-Active Endothermic Scarabs (Coleoptera). Experimental Biology. 128:1.,10.1242/jeb.128.1.107,log scale for oxygen consumption,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS13,metabolic rate (resting),individual-level O2 consumption rate,,,0.11,mL g-1 h-1,,,,,,Pleocoma australis,adult,male,5,Celsius,,,5,Celsius,,,,,decimal,33.8,-116.7,figure 5,1.06,g,mean wet mass,Morgan. 1987. Temperature Regulation Energy Metabolism and Mate-Searching in Rain Beetles (Pleocoma Spp.) Winter-Active Endothermic Scarabs (Coleoptera). Experimental Biology. 128:1.,10.1242/jeb.128.1.107,log scale for oxygen consumption,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS13,metabolic rate (resting),individual-level O2 consumption rate,,,0.1,mL g-1 h-1,,,,,,Pleocoma australis,adult,male,5,Celsius,,,5,Celsius,,,,,decimal,33.8,-116.7,figure 5,1.06,g,mean wet mass,Morgan. 1987. Temperature Regulation Energy Metabolism and Mate-Searching in Rain Beetles (Pleocoma Spp.) Winter-Active Endothermic Scarabs (Coleoptera). Experimental Biology. 128:1.,10.1242/jeb.128.1.107,log scale for oxygen consumption,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS13,metabolic rate (resting),individual-level O2 consumption rate,,,0.1,mL g-1 h-1,,,,,,Pleocoma australis,adult,male,5,Celsius,,,5,Celsius,,,,,decimal,33.8,-116.7,figure 5,1.06,g,mean wet mass,Morgan. 1987. Temperature Regulation Energy Metabolism and Mate-Searching in Rain Beetles (Pleocoma Spp.) Winter-Active Endothermic Scarabs (Coleoptera). Experimental Biology. 128:1.,10.1242/jeb.128.1.107,log scale for oxygen consumption,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS13,metabolic rate (resting),individual-level O2 consumption rate,,,0.13,mL g-1 h-1,,,,,,Pleocoma australis,adult,male,5,Celsius,,,5,Celsius,,,,,decimal,33.8,-116.7,figure 5,1.06,g,mean wet mass,Morgan. 1987. Temperature Regulation Energy Metabolism and Mate-Searching in Rain Beetles (Pleocoma Spp.) Winter-Active Endothermic Scarabs (Coleoptera). Experimental Biology. 128:1.,10.1242/jeb.128.1.107,log scale for oxygen consumption,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS13,metabolic rate (resting),individual-level O2 consumption rate,,,0.13,mL g-1 h-1,,,,,,Pleocoma australis,adult,male,5,Celsius,,,5,Celsius,,,,,decimal,33.8,-116.7,figure 5,1.06,g,mean wet mass,Morgan. 1987. Temperature Regulation Energy Metabolism and Mate-Searching in Rain Beetles (Pleocoma Spp.) Winter-Active Endothermic Scarabs (Coleoptera). Experimental Biology. 128:1.,10.1242/jeb.128.1.107,log scale for oxygen consumption,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
